dialog_id	rec_survey_id	seek_survey_id	fine_label	coarse_label	movie_id
20191204-060712_18_live.pkl	first_batch_164	first_batch_164	accept_rating_good	accept_new	Evebt5WVSS0SPLIT145
20200220-110037_238_live.pkl	first_batch_316	first_batch_316	accept_rating_good	accept_new	Rszr56AH3CoSPLIT149
20191202-224451_834_live.pkl	first_batch_92	first_batch_92	accept_others	accept_new	zjaOgN2Uti8SPLIT142
20200221-020812_94_live.pkl	first_batch_379	first_batch_379	accept_others	accept_new	Alv1znZA6EsSPLIT159
20191129-120149_55_live.pkl	first_batch_3	first_batch_3	accept_others	accept_new	OBn_LRp-D7USPLIT67
20191202-120214_258_live.pkl	first_batch_206	first_batch_205	accept_uninterested	reject_new	CZIt20emgLYSPLIT152
20191201-131551_58_live.pkl	first_batch_668	first_batch_668	accept_rating_good	accept_new	K0LLaybEuzASPLIT149
20191127-184043_882_live.pkl	first_batch_615	first_batch_615	accept_uninterested	reject_new	FLzfXQSPBOgSPLIT151
20191130-001626_697_live.pkl	first_batch_533	first_batch_533	accept_rating_good	accept_new	YVYzxm_RqMgSPLIT155
20191201-132004_696_live.pkl	first_batch_670	first_batch_671	accept_others	accept_new	rLiZpa7e-RwSPLIT153
20200221-172211_360_live.pkl	first_batch_718	first_batch_718	accept_rating_good	accept_new	DzfpyUB60YYSPLIT153
20191129-053910_670_live.pkl	first_batch_431	first_batch_431	accept_uninterested	reject_new	zvcKNaWgpXASPLIT152
20191209-123611_716_live.pkl	first_batch_478	first_batch_479	accept_rating_good	accept_new	hbH7Pj1wn7gSPLIT47
20191127-095047_772_live.pkl	first_batch_74	first_batch_74	accept_others	accept_new	_EpH1zU-NIUSPLIT133
20191201-155429_93_live.pkl	first_batch_685	first_batch_685	accept_uninterested	reject_new	prH-hf9s9_wSPLIT155
20191130-061934_694_live.pkl	first_batch_541	first_batch_542	accept_rating_good	accept_new	eFkmiAw5Av8SPLIT155
20191201-074524_208_live.pkl	first_batch_526	first_batch_526	reject	reject_new	lCbWi_6dc2gSPLIT246
20191209-130801_525_live.pkl	first_batch_482	first_batch_482	accept_rating_good	accept_new	vIBBVzy5UoQSPLIT144
20200221-080616_150_live.pkl	first_batch_390	first_batch_390	accept_rating_good	accept_new	WokoWHHAxp4SPLIT91
20191203-155730_104_live.pkl	first_batch_132	first_batch_131	accept_others	accept_new	mGPk9e03230SPLIT93
20191203-141142_430_live.pkl	first_batch_121	first_batch_121	accept_rating_mod	accept_new	LqrQKZlCcjoSPLIT140
20200219-231605_495_live.pkl	first_batch_276	first_batch_276	accept_rating_good	accept_new	nmC6rZyByzkSPLIT151
20191209-073056_115_live.pkl	first_batch_468	first_batch_468	accept_others	accept_new	zvcKNaWgpXASPLIT152
20200220-093947_172_live.pkl	first_batch_296	first_batch_297	accept_rating_good	accept_new	C0BMx-qxsP4SPLIT153
20191127-202550_818_live.pkl	first_batch_620	first_batch_620	accept_uninterested	reject_new	dZpc936_HgoSPLIT148
20191201-171602_624_live.pkl	first_batch_630	first_batch_630	accept_others	accept_new	DkJA1rb8NxoSPLIT149
20191207-111134_854_live.pkl	first_batch_420	first_batch_420	accept_others	accept_new	5SaU2qJv7-gSPLIT103
20191127-104102_856_live.pkl	first_batch_76	first_batch_76	accept_others	accept_new	CwF05qn5mgwSPLIT156
20191129-135729_322_live.pkl	first_batch_15	first_batch_14	accept_uninterested	reject_new	MAkqI6B2J9USPLIT95
20191128-072304_267_live.pkl	first_batch_441	first_batch_441	accept_uninterested	reject_new	ldEt22KEKhUSPLIT149
20200221-121833_118_live.pkl	first_batch_401	first_batch_401	accept_uninterested	reject_new	UDdi0xkKkCASPLIT125
20191201-150137_88_live.pkl	first_batch_679	first_batch_678	accept_uninterested	reject_new	9ccms6dQxwoSPLIT159
20191126-112828_788_live.pkl	first_batch_241	first_batch_241	accept_others	accept_new	REC_Vo96qDiGUiISPLIT154SEEKER
20191130-193942_55_live.pkl	first_batch_504	first_batch_504	accept_uninterested	reject_new	8piqd2BWeGISPLIT168
20191204-160542_790_live.pkl	first_batch_268	first_batch_268	accept_uninterested	reject_new	DzfpyUB60YYSPLIT153
20191130-065001_91_live.pkl	first_batch_544	first_batch_544	accept_rating_good	accept_new	Budwd_uAnskSPLIT129
20191204-121216_423_live.pkl	first_batch_254	first_batch_254	accept_rating_good	accept_new	56jw6tasomcSPLIT149
20200220-122442_985_live.pkl	first_batch_337	first_batch_338	accept_rating_good	accept_new	Tf4sa0BVJVwSPLIT151
20191130-162521_197_live.pkl	first_batch_491	first_batch_491	accept_rating_good	accept_new	41dUp3kK-0wSPLIT103
20191130-061104_611_live.pkl	first_batch_540	first_batch_540	accept_rating_good	accept_new	wYUFlgR4YwQSPLIT130
20191201-082956_516_live.pkl	first_batch_528	first_batch_528	accept_rating_good	accept_new	AuzyODgWRp4SPLIT53
20191202-150401_467_live.pkl	first_batch_218	first_batch_219	accept_rating_good	accept_new	vylWibtgdbUSPLIT111
20191201-180420_279_live.pkl	first_batch_636	first_batch_635	accept_others	accept_new	rgXplohCw5oSPLIT155
20191201-072515_20_live.pkl	first_batch_524	first_batch_524	accept_rating_good	accept_new	3W0teWwq5wgSPLIT112
20200220-110610_967_live.pkl	first_batch_318	first_batch_319	accept_rating_good	accept_new	juaP_vRyIGYSPLIT140
20191206-070720_335_live.pkl	first_batch_55	first_batch_55	accept_rating_good	accept_new	yBWm4qpTRTQSPLIT145
20191206-141942_76_live.pkl	first_batch_404	first_batch_404	accept_uninterested	reject_new	vylWibtgdbUSPLIT111
20200220-123736_38_live.pkl	first_batch_341	first_batch_342	accept_others	accept_new	0VGD_jLyE9YSPLIT98
20200221-053705_126_live.pkl	first_batch_382	first_batch_382	accept_rating_good	accept_new	3VCYs3sTLkASPLIT198
20191204-141618_572_live.pkl	first_batch_258	first_batch_258	accept_rating_good	accept_new	C0BMx-qxsP4SPLIT153
20191130-035234_860_live.pkl	first_batch_538	first_batch_538	accept_rating_good	accept_new	-pBwIsVGaL4SPLIT132
20200220-210336_373_live.pkl	first_batch_374	first_batch_374	accept_rating_good	accept_new	rgXplohCw5oSPLIT155
20200221-071130_158_live.pkl	first_batch_386	first_batch_386	accept_rating_mod	accept_new	SeBCe5shOBcSPLIT122
20200220-105437_737_live.pkl	first_batch_315	first_batch_315	accept_uninterested	reject_new	xOQioNJZ_qcSPLIT144
20191130-103759_12_live.pkl	first_batch_560	first_batch_560	accept_rating_good	accept_new	r_d6RK6o9t0SPLIT114
20200222-191217_752_live.pkl	first_batch_742	first_batch_741	accept_others	accept_new	m-qoecMs_rgSPLIT164
20200222-194927_219_live.pkl	first_batch_745	first_batch_745	accept_others	accept_new	XT6g_7HZdU8SPLIT154
20191206-154958_904_live.pkl	first_batch_407	first_batch_407	accept_others	accept_new	y1emDAYCfVQSPLIT136
20200222-193727_955_live.pkl	first_batch_744	first_batch_744	accept_rating_good	accept_new	7TRbdXpM4B0SPLIT118
20191203-064350_147_live.pkl	first_batch_100	first_batch_100	accept_rating_good	accept_new	mGPk9e03230SPLIT93
20191126-182918_454_live.pkl	first_batch_591	first_batch_591	accept_rating_good	accept_new	rgXplohCw5oSPLIT155
20191126-061250_477_live.pkl	first_batch_239	first_batch_239	accept_others	accept_new	REC_ee1172yeqyESPLIT156SEEKER
20191128-111541_377_live.pkl	first_batch_26	first_batch_26	accept_others	accept_new	2AIfVoGUs6cSPLIT144
20191130-113012_602_live.pkl	first_batch_571	first_batch_569	accept_others	accept_new	ZmSLkiYwAbwSPLIT145
20200221-200813_258_live.pkl	first_batch_725	first_batch_725	accept_rating_good	accept_new	UgGCScAV7qUSPLIT110
20191201-092119_97_live.pkl	first_batch_530	first_batch_530	accept_rating_good	accept_new	CfMMosvPHfQSPLIT151
20191208-192946_424_live.pkl	first_batch_462	first_batch_462	accept_others	accept_new	h-k0-Z9b4CwSPLIT154
20191201-150500_5_live.pkl	first_batch_678	first_batch_679	accept_rating_good	accept_new	84TouqfIsiISPLIT151
20200220-053631_591_live.pkl	first_batch_288	first_batch_288	accept_rating_good	accept_new	rgXplohCw5oSPLIT155
20191205-132157_542_live.pkl	first_batch_712	first_batch_712	reject	reject_new	bydHcLDfWuYSPLIT200
20191205-174929_134_live.pkl	first_batch_44	first_batch_44	accept_rating_good	accept_new	Ohws8y572KESPLIT120
20191201-160804_323_live.pkl	first_batch_686	first_batch_686	accept_uninterested	reject_new	sE6fTeuKZkgSPLIT71
20191128-073906_574_live.pkl	first_batch_442	first_batch_442	accept_rating_mod	accept_new	ZkKaDXapi1oSPLIT148
20191129-092304_289_live.pkl	first_batch_649	first_batch_649	accept_others	accept_new	O-mI9GajrBcSPLIT146
20191203-080605_307_live.pkl	first_batch_108	first_batch_108	accept_others	accept_new	MneQ4hAwsBISPLIT192
20191127-210600_875_live.pkl	first_batch_624	first_batch_624	accept_rating_good	accept_new	sE6fTeuKZkgSPLIT71
20191129-014811_18_live.pkl	first_batch_426	first_batch_426	accept_rating_good	accept_new	pKNC3aqkRvYSPLIT139
20191205-071833_488_live.pkl	first_batch_691	first_batch_692	accept_rating_good	accept_new	JaNs468a59cSPLIT161
20191208-154854_490_live.pkl	first_batch_456	first_batch_456	accept_rating_good	accept_new	8W6yYBAUxv4SPLIT156
20191204-175923_961_live.pkl	first_batch_274	first_batch_273	accept_others	accept_new	rgXplohCw5oSPLIT155
20200221-094116_399_live.pkl	first_batch_396	first_batch_396	accept_rating_good	accept_new	yITtQ9hysW0SPLIT149
20191127-210935_180_live.pkl	first_batch_625	first_batch_625	accept_others	accept_new	eFkmiAw5Av8SPLIT155
20200220-162304_467_live.pkl	first_batch_361	first_batch_361	accept_others	accept_new	HH6OuDYKWNESPLIT114
20191202-175956_687_live.pkl	first_batch_231	first_batch_231	accept_rating_good	accept_new	prH-hf9s9_wSPLIT155
20191127-111900_21_live.pkl	first_batch_78	first_batch_77	accept_others	accept_new	Vo96qDiGUiISPLIT154
20200223-130036_847_live.pkl	first_batch_757	first_batch_757	accept_rating_good	accept_new	9Hv7bovUCpcSPLIT71
20200222-011532_536_live.pkl	first_batch_730	first_batch_730	accept_others	accept_new	S5QBye6-ToMSPLIT130
20191201-130947_571_live.pkl	first_batch_667	first_batch_667	accept_rating_good	accept_new	Fjq4uVvSw1gSPLIT161
20191204-064506_424_live.pkl	first_batch_167	first_batch_167	accept_uninterested	reject_new	Cgnk3MLw9TMSPLIT150
20200220-171925_671_live.pkl	first_batch_366	first_batch_367	accept_rating_good	accept_new	bAPYTFLy5KASPLIT144
20191203-050232_570_live.pkl	first_batch_94	first_batch_94	accept_rating_good	accept_new	hhSpF4v_SBYSPLIT144
20191206-095243_674_live.pkl	first_batch_59	first_batch_59	accept_rating_good	accept_new	OiRQOpC0nhgSPLIT71
20191203-173914_685_live.pkl	first_batch_144	first_batch_144	accept_rating_good	accept_new	ZUCe7raZHAcSPLIT155
20191201-191240_752_live.pkl	first_batch_641	first_batch_641	accept_rating_good	accept_new	e99B80crU3ESPLIT92
20191202-095110_788_live.pkl	first_batch_188	first_batch_188	accept_rating_good	accept_new	OBn_LRp-D7USPLIT67
20191206-225819_410_live.pkl	first_batch_411	first_batch_411	accept_others	accept_new	ee1172yeqyESPLIT156
20200220-183957_625_live.pkl	first_batch_371	first_batch_371	accept_rating_good	accept_new	7c4vi61YG0ESPLIT151
20191204-150647_424_live.pkl	first_batch_263	first_batch_263	accept_rating_good	accept_new	lG7DGMgfOb8SPLIT126
20191130-025917_918_live.pkl	first_batch_537	first_batch_537	accept_others	accept_new	ee1172yeqyESPLIT156
20191126-183554_281_live.pkl	first_batch_593	first_batch_593	accept_rating_good	accept_new	-gieJQejbHQSPLIT139
20200220-052616_200_live.pkl	first_batch_286	first_batch_286	accept_rating_good	accept_new	WIvC19qUdfISPLIT147
20200220-114336_264_live.pkl	first_batch_329	first_batch_329	accept_rating_good	accept_new	KnrRy6kSFF0SPLIT105
20191203-162434_412_live.pkl	first_batch_135	first_batch_135	accept_others	accept_new	Z2mo2GdC6ncSPLIT198
20191125-160223_496_live.pkl	first_batch_237	first_batch_237	accept_rating_good	accept_new	REC_8YDmCVZf2NcSPLIT155SEEKERn/a
20191129-135852_214_live.pkl	first_batch_16	first_batch_15	accept_uninterested	reject_new	zvcKNaWgpXASPLIT152
20191205-113936_832_live.pkl	first_batch_702	first_batch_702	accept_rating_good	accept_new	woHTUsl66BYSPLIT155
20200220-125105_88_live.pkl	first_batch_345	first_batch_345	accept_rating_good	accept_new	3W0teWwq5wgSPLIT112
20191129-155300_711_live.pkl	first_batch_23	first_batch_23	accept_uninterested	reject_new	mkZsFiVQQskSPLIT108
20191128-144027_574_live.pkl	first_batch_33	first_batch_33	accept_rating_good	accept_new	43oUoc7kEMkSPLIT121
20191208-173939_289_live.pkl	first_batch_459	first_batch_459	accept_rating_good	accept_new	k1APnf3Y_W8SPLIT136
20191202-004857_290_live.pkl	first_batch_180	first_batch_180	accept_rating_good	accept_new	8YDmCVZf2NcSPLIT155
20191204-164121_80_live.pkl	first_batch_270	first_batch_270	accept_rating_good	accept_new	MneQ4hAwsBISPLIT192
20191127-204916_448_live.pkl	first_batch_623	first_batch_623	accept_others	accept_new	1UoL8YPNdWYSPLIT59
20191204-151344_469_live.pkl	first_batch_265	first_batch_264	accept_others	accept_new	UxhPDwPO1mASPLIT155
20191130-010706_695_live.pkl	first_batch_534	first_batch_534	accept_rating_good	accept_new	CYe7oMmCFr0SPLIT151
20191207-155156_300_live.pkl	first_batch_422	first_batch_422	accept_others	accept_new	_EpH1zU-NIUSPLIT133
20191202-175131_371_live.pkl	first_batch_230	first_batch_230	accept_rating_good	accept_new	BXkSost_0NcSPLIT145
20200220-175548_702_live.pkl	first_batch_370	first_batch_370	accept_others	accept_new	4zLS4lL3JDQSPLIT130
20200220-120751_14_live.pkl	first_batch_334	first_batch_334	accept_others	accept_new	5XTlfPKBIOMSPLIT139
20191127-214714_326_live.pkl	first_batch_626	first_batch_626	accept_uninterested	reject_new	KwPTIEWTYEISPLIT184
20191127-123117_743_live.pkl	first_batch_81	first_batch_81	accept_others	accept_new	4xD0junWlFcSPLIT144
20191203-070259_63_live.pkl	first_batch_101	first_batch_101	accept_rating_good	accept_new	HSaynNIu5vASPLIT157
20191204-173109_126_live.pkl	first_batch_272	first_batch_272	accept_rating_good	accept_new	rgXplohCw5oSPLIT155
20191128-174042_853_live.pkl	first_batch_36	first_batch_36	accept_others	accept_new	7kQDIosuZuoSPLIT87
20200219-230529_843_live.pkl	first_batch_275	first_batch_275	accept_rating_good	accept_new	MA51bwuKXwESPLIT166
20191126-173151_990_live.pkl	first_batch_587	first_batch_587	accept_uninterested	reject_new	SVOvWipktrcSPLIT71
20200223-204812_699_live.pkl	first_batch_763	first_batch_763	accept_rating_good	accept_new	I5R8HpxGYO4SPLIT163
20191205-124919_348_live.pkl	first_batch_710	first_batch_710	accept_rating_good	accept_new	r_d6RK6o9t0SPLIT114
20191129-120534_573_live.pkl	first_batch_6	first_batch_5	accept_rating_good	accept_new	sE6fTeuKZkgSPLIT71
20191203-081329_102_live.pkl	first_batch_111	first_batch_111	accept_rating_good	accept_new	DzfpyUB60YYSPLIT153
20191203-080803_273_live.pkl	first_batch_109	first_batch_109	accept_others	accept_new	07-QBnEkgXUSPLIT84
20200221-081704_418_live.pkl	first_batch_392	first_batch_392	accept_others	accept_new	6ziBFh3V1aMSPLIT229
20200220-151044_152_live.pkl	first_batch_355	first_batch_355	accept_rating_mod	accept_new	H9Z3_ifFheQSPLIT151
20191207-093417_294_live.pkl	first_batch_417	first_batch_417	accept_uninterested	reject_new	LrZCnb9gI_cSPLIT120
20191202-172315_215_live.pkl	first_batch_227	first_batch_227	accept_others	accept_new	EILi5E6czQoSPLIT143
20200220-223508_161_live.pkl	first_batch_376	first_batch_376	accept_others	accept_new	ee1172yeqyESPLIT156
20191201-095946_847_live.pkl	first_batch_532	first_batch_532	accept_rating_good	accept_new	rLiZpa7e-RwSPLIT153
20191205-172750_61_live.pkl	first_batch_43	first_batch_43	accept_others	accept_new	4gU-x9HIPysSPLIT171
20191201-154239_281_live.pkl	first_batch_683	first_batch_683	accept_rating_good	accept_new	_DSGAeeDXO0SPLIT119
20200224-062102_272_live.pkl	first_batch_767	first_batch_767	accept_rating_good	accept_new	DzfpyUB60YYSPLIT153
20191126-191440_115_live.pkl	first_batch_595	first_batch_594	accept_others	accept_new	zvcKNaWgpXASPLIT152
20191202-103716_425_live.pkl	first_batch_199	first_batch_199	accept_rating_good	accept_new	Ks_MbPPkhmASPLIT81
20200220-052929_208_live.pkl	first_batch_287	first_batch_287	accept_rating_good	accept_new	Lr3OavheNu0SPLIT138
20200220-115345_593_live.pkl	first_batch_331	first_batch_331	accept_rating_good	accept_new	rgXplohCw5oSPLIT155
20191130-110618_189_live.pkl	first_batch_563	first_batch_564	accept_rating_good	accept_new	ee1172yeqyESPLIT156
20200220-122233_805_live.pkl	first_batch_338	first_batch_337	accept_rating_good	accept_new	JMao8sg4DPASPLIT88
20191130-113134_269_live.pkl	first_batch_570	first_batch_571	accept_rating_mod	accept_new	0BeJu-0MsikSPLIT118
20200220-101627_280_live.pkl	first_batch_304	first_batch_304	accept_others	accept_new	_wNYNDzKpuQSPLIT158
20191129-065611_749_live.pkl	first_batch_436	first_batch_436	accept_uninterested	reject_new	woHTUsl66BYSPLIT155
20191128-174959_335_live.pkl	first_batch_38	first_batch_37	accept_rating_good	accept_new	F7Ug863S8dQSPLIT164
20191129-085959_803_live.pkl	first_batch_647	first_batch_647	accept_rating_good	accept_new	prH-hf9s9_wSPLIT155
20191201-185240_445_live.pkl	first_batch_640	first_batch_640	accept_rating_good	accept_new	r7pGnfDvlWgSPLIT156
20191128-004856_683_live.pkl	first_batch_628	first_batch_628	accept_uninterested	reject_new	OqxuC9q0QWASPLIT128
20191129-114615_823_live.pkl	first_batch_1	first_batch_1	accept_uninterested	reject_new	eFkmiAw5Av8SPLIT155
20191204-080239_875_live.pkl	first_batch_173	first_batch_173	accept_rating_good	accept_new	rgXplohCw5oSPLIT155
20191203-201447_970_live.pkl	first_batch_150	first_batch_150	accept_others	accept_new	gud8viI-P7QSPLIT200
20191127-125840_240_live.pkl	first_batch_83	first_batch_83	accept_rating_good	accept_new	GPKqQR64u_QSPLIT150
20200220-165018_744_live.pkl	first_batch_364	first_batch_364	accept_others	accept_new	3yEixcQrABUSPLIT143
20191208-151619_226_live.pkl	first_batch_453	first_batch_453	accept_rating_good	accept_new	4-tcHHyy1RwSPLIT155
20191203-052159_85_live.pkl	first_batch_95	first_batch_95	accept_rating_good	accept_new	dLaBxTeRHV4SPLIT175
20191205-092952_970_live.pkl	first_batch_696	first_batch_696	accept_others	accept_new	eFkmiAw5Av8SPLIT155
20191128-182523_820_live.pkl	first_batch_39	first_batch_39	accept_uninterested	reject_new	pos0eJiMxo0SPLIT58
20200221-073725_54_live.pkl	first_batch_388	first_batch_388	accept_uninterested	reject_new	yftHosO0eUoSPLIT122
20200220-201336_807_live.pkl	first_batch_373	first_batch_373	accept_rating_good	accept_new	mGPk9e03230SPLIT93
20191208-173512_348_live.pkl	first_batch_458	first_batch_458	accept_rating_good	accept_new	8MuWt2X59foSPLIT145
20191203-072803_722_live.pkl	first_batch_104	first_batch_104	accept_rating_good	accept_new	BoohRoVA9WQSPLIT178
20191202-192539_98_live.pkl	first_batch_236	first_batch_236	accept_rating_good	accept_new	iyd0eYFl4eYSPLIT161
20191202-150222_484_live.pkl	first_batch_219	first_batch_218	accept_uninterested	reject_new	Nkyg4JnJOl4SPLIT120
20191129-144420_152_live.pkl	first_batch_21	first_batch_21	accept_others	accept_new	zvcKNaWgpXASPLIT152
20191201-124901_83_live.pkl	first_batch_664	first_batch_662	accept_uninterested	reject_new	LrQmDsDcYzkSPLIT121
20191204-132957_608_live.pkl	first_batch_257	first_batch_257	accept_rating_good	accept_new	OiRQOpC0nhgSPLIT71
20191204-105218_544_live.pkl	first_batch_245	first_batch_245	accept_others	accept_new	_EpH1zU-NIUSPLIT133
20191201-150626_711_live.pkl	first_batch_681	first_batch_680	accept_uninterested	reject_new	JMiFsFQcFLESPLIT151
20200220-120645_26_live.pkl	first_batch_333	first_batch_333	accept_rating_good	accept_new	_EpH1zU-NIUSPLIT133
20200223-171453_152_live.pkl	first_batch_760	first_batch_760	accept_others	accept_new	P5nj1WdMJP4SPLIT151
20191201-205407_656_live.pkl	first_batch_644	first_batch_644	accept_rating_good	accept_new	ie365Vzyef8SPLIT80
20191129-135445_309_live.pkl	first_batch_13	first_batch_13	accept_rating_good	accept_new	iyd0eYFl4eYSPLIT161
20200220-071122_21_live.pkl	first_batch_293	first_batch_293	accept_rating_good	accept_new	sHBZdP2gX7oSPLIT80
20191126-170006_197_live.pkl	first_batch_584	first_batch_584	accept_uninterested	reject_new	4eaZ_48ZYogSPLIT143
20191128-213320_959_live.pkl	first_batch_608	first_batch_607	accept_rating_good	accept_new	lZHUmQ-dCXMSPLIT158
20191130-130606_969_live.pkl	first_batch_581	first_batch_580	accept_rating_good	accept_new	iyd0eYFl4eYSPLIT161
20191129-102757_182_live.pkl	first_batch_657	first_batch_657	accept_others	accept_new	iyd0eYFl4eYSPLIT161
20200220-093924_70_live.pkl	first_batch_297	first_batch_296	accept_uninterested	reject_new	fFi5iN7nNIASPLIT86
20200221-081217_817_live.pkl	first_batch_391	first_batch_391	accept_others	accept_new	_IfPRsQBhuESPLIT123
20200224-052935_723_live.pkl	first_batch_766	first_batch_766	accept_rating_good	accept_new	PjAb2OPot6QSPLIT165
20200220-170126_548_live.pkl	first_batch_365	first_batch_365	accept_rating_good	accept_new	juaP_vRyIGYSPLIT140
20200221-152638_724_live.pkl	first_batch_716	first_batch_716	accept_rating_good	accept_new	VbfC4lrNulESPLIT138
20200223-124503_226_live.pkl	first_batch_756	first_batch_756	accept_rating_mod	accept_new	iQXmlf3SefgSPLIT150
20200221-213136_638_live.pkl	first_batch_728	first_batch_728	accept_rating_good	accept_new	HwT879-4WjsSPLIT129
20191202-205224_362_live.pkl	first_batch_86	first_batch_86	accept_rating_good	accept_new	bAPYTFLy5KASPLIT144
20191127-132734_544_live.pkl	first_batch_84	first_batch_84	accept_rating_good	accept_new	T52WEy8oCVoSPLIT82
20191129-062457_848_live.pkl	first_batch_435	first_batch_435	accept_others	accept_new	FzrBurlJUNkSPLIT140
20191130-080119_728_live.pkl	first_batch_551	first_batch_551	accept_rating_good	accept_new	x3guLR8aBpUSPLIT145
20200222-081307_775_live.pkl	first_batch_731	first_batch_731	accept_rating_good	accept_new	CZIt20emgLYSPLIT152
20191130-105321_344_live.pkl	first_batch_562	first_batch_562	accept_others	accept_new	84TouqfIsiISPLIT151
20200222-233337_798_live.pkl	first_batch_747	first_batch_747	accept_rating_good	accept_new	Rszr56AH3CoSPLIT149
20200220-102455_976_live.pkl	first_batch_308	first_batch_309	accept_rating_good	accept_new	DvQ-PGUr6SMSPLIT171
20200220-051821_483_live.pkl	first_batch_284	first_batch_285	accept_rating_mod	accept_new	uEse_lN-9dkSPLIT100
20191203-192842_168_live.pkl	first_batch_149	first_batch_149	accept_others	accept_new	Wz719b9QUqYSPLIT101
20191205-122502_98_live.pkl	first_batch_707	first_batch_707	accept_rating_good	accept_new	AuzyODgWRp4SPLIT53
20191201-125001_23_live.pkl	first_batch_662	first_batch_664	accept_rating_good	accept_new	4hqR1JAZhmgSPLIT142
20191205-114818_585_live.pkl	first_batch_704	first_batch_704	accept_rating_good	accept_new	IL0ssv6opo8SPLIT123
20191127-093647_667_live.pkl	first_batch_72	first_batch_72	accept_rating_good	accept_new	70UY9X7qhE0SPLIT71
20191205-071718_553_live.pkl	first_batch_692	first_batch_691	accept_rating_good	accept_new	dCz30g0azGkSPLIT71
20200221-150958_373_live.pkl	first_batch_714	first_batch_714	accept_others	accept_new	hfby7XwoBl0SPLIT136
20200222-083312_289_live.pkl	first_batch_732	first_batch_732	accept_rating_good	accept_new	hhiArvN2Qh4SPLIT154
20191130-215141_283_live.pkl	first_batch_510	first_batch_510	accept_others	accept_new	SApIKVq1iJQSPLIT151
20200222-191224_874_live.pkl	first_batch_741	first_batch_742	accept_others	accept_new	nI9p58_KJmwSPLIT112
20191130-131129_4_live.pkl	first_batch_577	first_batch_581	accept_rating_mod	accept_new	eFkmiAw5Av8SPLIT155
20191205-172716_479_live.pkl	first_batch_42	first_batch_42	accept_rating_good	accept_new	jEnIfGQ_UuQSPLIT136
20191128-045552_839_live.pkl	first_batch_437	first_batch_437	accept_others	accept_new	iQXmlf3SefgSPLIT150
20191201-125557_464_live.pkl	first_batch_665	first_batch_665	accept_rating_good	accept_new	XQw658a-8UQSPLIT141
20200220-154536_751_live.pkl	first_batch_357	first_batch_358	accept_rating_good	accept_new	nmC6rZyByzkSPLIT151
20191203-153313_665_live.pkl	first_batch_129	first_batch_129	accept_rating_good	accept_new	jTSlHYxAnEsSPLIT104
20191203-212947_871_live.pkl	first_batch_153	first_batch_153	accept_others	accept_new	9eZgEKjYJqASPLIT144
20191204-075140_929_live.pkl	first_batch_172	first_batch_172	accept_rating_good	accept_new	hhSpF4v_SBYSPLIT144
20191202-214025_560_live.pkl	first_batch_89	first_batch_89	accept_rating_good	accept_new	KBiOF3y1W0YSPLIT151
20191130-185911_696_live.pkl	first_batch_498	first_batch_497	accept_others	accept_new	bRoYCwUvBPcSPLIT153
20191201-090049_509_live.pkl	first_batch_529	first_batch_529	accept_others	accept_new	HwT879-4WjsSPLIT129
20191204-074055_438_live.pkl	first_batch_171	first_batch_171	accept_uninterested	reject_new	vK6Syms-X3wSPLIT156
20191201-070311_851_live.pkl	first_batch_522	first_batch_522	accept_rating_good	accept_new	rLiZpa7e-RwSPLIT153
20200220-094402_502_live.pkl	first_batch_298	first_batch_298	accept_rating_good	accept_new	36mnx8dBbGESPLIT149
20191202-170159_421_live.pkl	first_batch_226	first_batch_226	accept_others	accept_new	2GfBkC3qs78SPLIT145
20191202-120337_636_live.pkl	first_batch_205	first_batch_207	accept_rating_good	accept_new	hhSpF4v_SBYSPLIT144
20191202-210535_136_live.pkl	first_batch_87	first_batch_87	accept_rating_good	accept_new	DH-9_6Eg-qcSPLIT161
20191130-075621_941_live.pkl	first_batch_549	first_batch_549	accept_rating_good	accept_new	0UUeH8DF8uASPLIT126
20191203-164638_877_live.pkl	first_batch_138	first_batch_137	accept_rating_good	accept_new	hcn0T5ZygnkSPLIT90
20191130-150829_881_live.pkl	first_batch_487	first_batch_487	accept_others	accept_new	iJi3zULqdPoSPLIT74
20191126-183241_449_live.pkl	first_batch_592	first_batch_592	accept_rating_good	accept_new	84TouqfIsiISPLIT151
20191209-081042_429_live.pkl	first_batch_472	first_batch_472	accept_others	accept_new	YWbrTLsplyASPLIT133
20191206-165338_258_live.pkl	first_batch_409	first_batch_409	accept_others	accept_new	_EpH1zU-NIUSPLIT133
20191127-203258_553_live.pkl	first_batch_621	first_batch_622	accept_rating_good	accept_new	ogLaoLFWWE4SPLIT123
20191128-111039_321_live.pkl	first_batch_25	first_batch_25	accept_uninterested	reject_new	EJXDMwGWhoASPLIT183
20191206-114458_404_live.pkl	first_batch_68	first_batch_68	accept_rating_good	accept_new	Rc3e0m6SpXoSPLIT155
20200220-154054_634_live.pkl	first_batch_358	first_batch_357	accept_rating_good	accept_new	4qQ6UcU_JiESPLIT153
20191202-123924_117_live.pkl	first_batch_210	first_batch_210	accept_rating_good	accept_new	Cgnk3MLw9TMSPLIT150
20200219-233123_155_live.pkl	first_batch_278	first_batch_278	accept_rating_good	accept_new	mEUsRi74lcYSPLIT119
20200220-125700_197_live.pkl	first_batch_346	first_batch_346	accept_rating_good	accept_new	CZIt20emgLYSPLIT152
